caption	image
RickOwens fw23 The clothes are made of silk, and they are predominantly white and grey.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/rickowensaw230032-f90a7c3957df5c6b069f.jpg
RickOwens fw23 The clothes are made of silk, and they are in shades of blue and grey.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/rickowensaw230033-89c16b82aed3ddf8b0aa.jpg
RickOwens fw23 The clothes in the image are made of black materials, and the woman is wearing a black coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/rickowensaw230034-500fc5a6eee176386b1a.jpg
RickOwens fw23 The woman is wearing a black dress with a fur coat, which is a combination of a dress and a coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/rickowensaw230035-fb711ab1cd3ee2e749b5.jpg
RickOwens fw23 The woman is wearing a black dress with a fur collar, which is made of leather.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/rickowensaw230036-3cbe57a8530e7b3fa4b3.jpg
RickOwens fw23 The clothes in the image are made of black and gray materials, and the woman is wearing a black dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/rickowensaw230037-172bd6a9ddf4c54e14e6.jpg
RickOwens fw23 The clothes are made of leather and have a black and white color scheme.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/rickowensaw230038-1ad6d2c9fbf137163bba.jpg
RickOwens fw23 The woman is wearing a black leather jacket and a black dress, both of which are made of leather.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/rickowensaw230039-87e65451f8f3b45379cd.jpg
RickOwens fw23 The woman is wearing a black coat, which is made of fur, and a brown dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/rickowensaw230040-dc139c53e9fc39aec0e5.jpg
RickOwens fw23 The clothes in the image are made of purple and black materials, and the man is wearing a purple coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/rickowensaw230041-47095b403a826d3bcbaf.jpg
RickOwens fw23 The man is wearing a silver metallic jacket and a black coat, which are both made of metallic materials.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/rickowensaw230042-379d5cbaa89580e777fe.jpg
RickOwens fw23 The clothes in the image are made of materials like leather, fur, and plastic, and they are colored in shades of green, blue	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/rickowensaw230043-63549ea85e6fd5b78a7c.jpg
RickOwens fw23 The clothes are made of silk, which is a lightweight and luxurious fabric, and they are green and white in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/rickowensaw230044-fe3d95eb89eee3de7a31.jpg
RickOwens fw23 The woman is wearing a dress made of a metallic material, which is likely shiny and reflective, and it is purple in	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/rickowensaw230045-0454182cfb3e6bf85ec1.jpg
RickOwens fw23 The woman is wearing a purple coat, which is made of a metallic material, and she is standing in front of a purple	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/rickowensaw230046-457288ac9d77aa34f425.jpg
RickOwens fw23 The clothes are made of black and white materials, and the woman is wearing a black outfit with a feathered cape.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/rickowensaw230047-c551492e4ee7d6e3c04b.jpg
RickOwens fw23 The clothes in the image are made of leather and are black and brown in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/rickowensaw230048-586b3149453e68bc5166.jpg
RickOwens fw23 The woman is wearing a black dress with a feather design, and she is also wearing a black coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/rickowensaw230049-e145268384d0c9c3618b.jpg
RickOwens fw23 The image features a man wearing a black and white outfit, which consists of a black jacket and a white shirt. The outfit	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/rickowensaw230050-ebbdde02711db3a55308.jpg
RickOwens fw23 The woman is wearing a black dress with a hood, which is made of leather, and she is also wearing a black coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/rickowensaw230051-ec8f7d3f66332e8bd658.jpg
RickOwens fw23 The clothes in the image are made of black materials, and the woman is wearing a black coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/rickowensaw230052-ec2c0a833f3da9a42eb8.jpg
RickOwens fw23 The woman is wearing a black dress with a leather skirt, which is made of leather and fur.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/rickowensaw230053-4c235c35604100cbca92.jpg
RickOwens fw23 The woman is wearing a black dress made of leather, which is a type of animal skin, and a white coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/rickowensaw230054-713c77e80e6c44d298c6.jpg
Givenchy fw23 The woman is wearing a black coat, which is made of wool, and a black dress, which is made of silk.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230001-6152c20c53f67f91c576.JPG
Givenchy fw23 The woman is wearing a black coat, which is made of leather, and a black dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230002-492da0b7aa371f85874c.JPG
Givenchy fw23 The woman is wearing a black coat, which is made of wool, and a black dress, which is made of silk.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230003-6785600f5b3f8b8f896c.JPG
Givenchy fw23 The woman is wearing a black coat, which is made of leather, and a black dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230004-18f6d2b11989ef3aeb84.JPG
Givenchy fw23 The woman is wearing a black coat, which is made of leather, and a black dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230005-deeb37cd218dded15701.JPG
Givenchy fw23 The woman is wearing a black coat, which is made of wool, and a brown dress, which is made of silk.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230006-0face4fe29a75e6485a9.JPG
Givenchy fw23 The woman is wearing a black coat, a white dress, and black tights.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230007-81b9b1ba9313c52c7658.JPG
Givenchy fw23 The woman is wearing a black coat, a white dress, and a black hat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230008-7e7bfa221bfe496cb271.JPG
Givenchy fw23 The woman is wearing a black leather jacket and a brown coat, which are both made of leather.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230009-95fb13a15e868e5325a5.JPG
Givenchy fw23 The clothes in the image are made of leather and are predominantly brown in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230010-d9d9007494a78358d9b3.JPG
Givenchy fw23 The woman is wearing a light blue coat, which is made of silk, and a matching blue dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230011-f90704252c3e55775605.JPG
Givenchy fw23 The woman is wearing a brown coat, which is made of wool, and a black dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230012-6afc4784b27a55fc490b.JPG
Givenchy fw23 The woman is wearing a black dress, which is made of leather, and she is carrying a black purse.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230013-19cdfb17e28e01f90fde.JPG
Givenchy fw23 The woman is wearing a black coat, which is made of leather, and a black dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230014-0739bc59758ce3097ec4.JPG
Givenchy fw23 The woman is wearing a black coat, which is made of leather, and a black dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230015-b66173b5d6ed1adba22e.JPG
Givenchy fw23 The woman is wearing a black dress, which is made of leather, and she is also wearing a black leather jacket.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230016-ff6c97f36dede0e3bf19.JPG
Givenchy fw23 The woman is wearing a white dress and a black bow tie, which are both made of silk.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230017-6655e7f6ed48dfa174ba.JPG
Givenchy fw23 The woman is wearing a light blue dress, which is made of silk, and she is also wearing a green scarf.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230018-3416a08a407348772ced.JPG
Givenchy fw23 The woman is wearing a black dress, which is made of silk, and she is carrying a black purse.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230019-edcfa5e53f658d1fca80.JPG
Givenchy fw23 The woman is wearing a white dress and a black coat, which is a combination of summer and winter clothes.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230020-56997f7aef39710f8d92.JPG
Givenchy fw23 The woman is wearing a black coat, which is made of wool, and she is carrying a brown purse.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230021-3f3a16386d26aa03b69a.JPG
Givenchy fw23 The clothes in the image are made of wool and are predominantly black and white.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230022-440e7d131a9482fdf98a.JPG
Givenchy fw23 The clothes in the image are made of wool and are predominantly black and grey.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230023-f418065921dbe3c3a384.JPG
Givenchy fw23 The woman is wearing a black coat, a brown scarf, and a black dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230024-ce615cc0434312b94302.JPG
Givenchy fw23 The woman is wearing a black dress, which is made of a wool material, and she is carrying a brown purse.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230025-2486bc9853904913fc27.JPG
Givenchy fw23 The woman is wearing a brown coat, a brown dress, and a brown hat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230026-2eda401ee432651d1d0b.JPG
Givenchy fw23 The woman is wearing a blue coat, which is made of wool, and she is also wearing a blue dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230027-afeecd219473a54122dc.JPG
Givenchy fw23 The clothes in the image are made of materials like leather, denim, and fur, and they come in various colors such as blue, black	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230028-05a04f5be7a427105f30.JPG
Givenchy fw23 The woman is wearing a black jacket, a black dress, and a black bag.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230029-1d426d25fca9a5d98dcc.JPG
Givenchy fw23 The man is wearing a black coat, which is made of fur, and a black shirt.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230030-b0fd8894ab633d783913.JPG
Givenchy fw23 The woman is wearing a black coat, a white shirt, and a black scarf.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230031-6e18e622c5444e0c876d.JPG
Givenchy fw23 The woman is wearing a black dress, which is made of a material that is likely to be a synthetic blend, and she has a	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230032-39d71b6a64210374edff.JPG
Givenchy fw23 The woman is wearing a black dress, which is made of leather, and she has a leather handbag.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230033-5a4b378b86fe866eb5cb.JPG
Givenchy fw23 The woman is wearing a green dress and a fur coat, which is made of fur material.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230034-bab2efed677ba614a935.JPG
Givenchy fw23 The woman is wearing a green dress, which is made of a material that is lightweight and suitable for summer weather.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230035-131fd61cf4194053bf71.JPG
Givenchy fw23 The woman is wearing a green dress, which is made of silk, and she is carrying a brown purse.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230036-19bf66f414a6bbb7ea54.JPG
Givenchy fw23 The clothes in the image are made of silk, which is a lightweight and luxurious fabric, and they are predominantly pink	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230037-122f43149af8ab234a7c.JPG
Givenchy fw23 The woman is wearing a purple dress, which is made of silk, and she is also wearing a purple scarf.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230038-ec3e83f3d41c7c6af125.JPG
Givenchy fw23 The woman is wearing a dress made of silk, which is a lightweight and luxurious fabric, and the dress is blue and black	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230039-7d9d80fadfe3c855cdb6.JPG
Givenchy fw23 The woman is wearing a black dress, which is made of silk, and she is carrying a black purse.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230040-f9480861fe13771b2a69.JPG
Givenchy fw23 The woman is wearing a black dress and a black coat, both of which are made of silk.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230041-fd10c31a7a0a7329456c.JPG
Givenchy fw23 The woman is wearing a dress made of fish material, which is a unique and eye-catching design. She also has a black handbag	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230042-2183b45eb9dd6173946c.JPG
Givenchy fw23 The woman is wearing a black dress, which is made of silk, and she is also wearing a black coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230043-907268d6286f72959a96.JPG
Givenchy fw23 The woman is wearing a dress made of a material that resembles a zebra's hide, and the dress is black and white	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230044-94e50018c31ddbb35e52.JPG
Givenchy fw23 The woman is wearing a black dress, which is made of leather, and she is also wearing a black coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230045-df61d3f1dde4351676a8.JPG
Givenchy fw23 The woman is wearing a black dress, which is made of leather, and she is also wearing a black jacket.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230046-19d81e32b259005e77e5.JPG
Givenchy fw23 The woman is wearing a black dress with a white collar, and she is also wearing a black coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230047-ef047f450aa386e0112d.JPG
Givenchy fw23 The woman is wearing a black dress with a white bow, and she is also wearing a black coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230048-73dd36806511ffe07067.JPG
Givenchy fw23 The woman is wearing a long black coat, which is made of leather, and a white dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230049-4586f8cfbebe344bd993.JPG
Givenchy fw23 The woman is wearing a black dress with a white collar, and she is also wearing a black coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230050-66c1e06d9c205f7aad04.JPG
Givenchy fw23 The clothes worn by the woman in the image are made of black and white materials, which are elegant and sophisticated.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230051-233e6b24b6a28a92ec5b.JPG
Givenchy fw23 The woman is wearing a black dress with a white collar, and she is also wearing a black coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230052-78a25d518414fcedad13.JPG
Givenchy fw23 The clothes are made of white materials, and the woman is wearing a white dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230053-d5d5f1b1deaace861aec.JPG
Givenchy fw23 The clothes are made of black and white materials, and the woman is wearing a black dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/givenchyaw230054-1c4cebe4041f1519f388.JPG
Off-White fw23 The woman is wearing a black jacket and a white dress, which are both made of leather.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230001-b5b8abffcd2f7b605754.JPG
Off-White fw23 The man is wearing a black suit with a white shirt, and he is also wearing a black coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230002-bef688a2648014119eb7.JPG
Off-White fw23 The man is wearing a black suit with a white shirt and a black tie.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230003-9ce2421fa04d793680cd.JPG
Off-White fw23 The woman is wearing a black coat, which is made of leather, and a black dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230004-9daa3b027e958238295a.JPG
Off-White fw23 The woman is wearing a black dress, which is made of leather, and she is also wearing a leather jacket.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230005-7fc5c24fef0b38dcfe8b.JPG
Off-White fw23 The woman is wearing a black dress, which is made of silk, and she is also wearing a black jacket.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230006-454f5ab3201634faa8ee.JPG
Off-White fw23 The woman is wearing a blue coat, which is made of wool, and she is also wearing a blue dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230007-4b36ef7ac954214039e9.JPG
Off-White fw23 The man is wearing a suit made of a blue material, which is a mix of denim and a lighter blue color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230008-340a397b50d53e720ced.JPG
Off-White fw23 The woman is wearing a black dress with a white collar, and she is also wearing a black vest.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230009-92e65fcaa403e4961083.JPG
Off-White fw23 The woman is wearing a dress made of a lightweight, flowy material, and it is blue in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230010-8c81868e14c8e0067b32.JPG
Off-White fw23 The man is wearing a black suit, a brown leather bag, and a brown tie.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230011-08efb147d73c96565a35.JPG
Off-White fw23 The man is wearing a black suit with a white shirt, and the suit is made of leather.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230012-1dbc32d435464dbef406.JPG
Off-White fw23 The woman is wearing a dress made of a material that resembles a rock, and it is colored white and black.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230013-ca910e350ec281d48bc9.JPG
Off-White fw23 The man is wearing a black suit with a white shirt, which is a combination of black and white materials.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230014-e2865e5a686d4bf124a2.JPG
Off-White fw23 The woman is wearing a white and brown outfit, which consists of a white jacket and a brown dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230015-b998a0eede3e661e91ff.JPG
Off-White fw23 The man is wearing a suit made of a light-colored material, such as beige or tan, and a tie.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230016-2ae06b67d223ef720d97.JPG
Off-White fw23 The woman is wearing a black and white outfit, which consists of a black top and a white skirt.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230017-cbb1cae49340cd644f6c.JPG
Off-White fw23 The woman is wearing a dress made of leather, which is a type of material, and it is yellow in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230018-53ff38ec0865609f45cd.JPG
Off-White fw23 The woman is wearing a dress made of a lightweight, flowy material, and it is yellow in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230019-e2efb83a6e9fc73e42e6.JPG
Off-White fw23 The clothes are made of black and white materials, and the person is wearing a black jacket and white pants.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230020-55c95cdaeca5f439d3c6.JPG
Off-White fw23 The woman is wearing a white fur coat, which is made of fur, and a yellow dress, which is made of a synthetic material.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230021-fcaf4c858aaeca69207e.JPG
Off-White fw23 The woman is wearing a black leather skirt, a black top, and a black and white jacket.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230022-ac36335b8f6c99869736.JPG
Off-White fw23 The woman is wearing a white dress and a white coat, both made of a fabric that appears to be a mix of white and black.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230023-c3e533fa35f73151e423.JPG
Off-White fw23 The woman is wearing a blue and white dress, which is made of wool, and she is also carrying a blue and white purse.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230024-c9ec02e00fdc3096bf46.JPG
Off-White fw23 The man is wearing a blue and white sweater, which is made of wool, and he is also carrying a blue and white scarf	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230025-a086d5c53e4ec31ee2b8.JPG
Off-White fw23 The man is wearing a jacket made of a material that resembles a leaf, and the jacket is blue and green.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230026-8c796001c6850c9724df.JPG
Off-White fw23 The woman is wearing a dress made of a floral print fabric, which is a mix of blue and green colors.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230027-ebd6ee18d16dad2b4e5e.JPG
Off-White fw23 The man is wearing a blue suit made of leather, which is a unique and unconventional choice for formal wear.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230028-6f5dc0361478d4b0b113.JPG
Off-White fw23 The man is wearing a black and white outfit, which is made of a woven material.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230029-73d4d550a2ca8dc9491e.JPG
Off-White fw23 The man is wearing a black suit with a white shirt, and he is carrying a black bag.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230030-a90a93edef532f336dff.JPG
Off-White fw23 The woman is wearing a black dress made of leather, which is a type of animal skin, and a white coat, which is a color	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230031-c1f26ed0b34129f14ba3.JPG
Off-White fw23 The woman is wearing a black coat, a black dress, and black boots.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230032-a3be73fe8cba0edb3421.JPG
Off-White fw23 The man is wearing a black suit with a black tie, which is made of wool.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230033-550e140e882a06b99d00.JPG
Off-White fw23 The man is wearing a blue jacket, which is made of fur, and he is also wearing black boots.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230034-55a6b371998259b3a603.JPG
Off-White fw23 The woman is wearing a black leather jacket and a brown dress, which are both made of leather.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230035-7bc7080f9ea9f6a400bc.JPG
Off-White fw23 The woman is wearing a black and gold dress, which is made of a metallic material.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230036-febc008390bd09218f55.JPG
Off-White fw23 The man is wearing a blue jacket, which is made of a synthetic material, and he is also wearing a blue hat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230037-dab09d4db48137578fc5.JPG
Off-White fw23 The man is wearing a black suit with a white shirt and a black tie.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230038-39f0f826b4863cdf04b8.JPG
Off-White fw23 The woman is wearing a black and white jacket, which is made of wool, and she is also wearing black boots.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230039-118e7a317af11a02f9e0.JPG
Off-White fw23 The man is wearing a shirt made of a wool-like material, which is likely to be warm and comfortable for the summer season.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230040-d3692be35a3ff49bbe35.JPG
Off-White fw23 The woman is wearing a dress made of a flowery pattern, which is likely a summer-appropriate fabric, and she is carrying a	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230041-184a75ed03ef1216e557.JPG
Off-White fw23 The man is wearing a suit made of leather, which is a type of animal skin, and a matching tie. The suit is tan in	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230042-893f8157a41d03e084c9.JPG
Off-White fw23 The woman is wearing a dress made of leopard print material, which is a combination of brown and black colors.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230043-65e8699313a63d7f464e.JPG
Off-White fw23 The woman is wearing a gold-colored jacket and a blue skirt, which are both made of materials that are suitable for cold weather	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230044-e30e3db21f44580121f5.JPG
Off-White fw23 The clothes are made of brown and black materials, and the woman is wearing a brown dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230045-510ef9e391c23c1692af.JPG
Off-White fw23 The man is wearing a blue coat, which is made of fur, and a matching blue hat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230046-c942d1c5bbfc130c6ce9.JPG
Off-White fw23 The woman is wearing a dress made of a light blue material, and it is adorned with a blue and white pattern.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230047-72baffac7e5f9f9168f7.JPG
Off-White fw23 The man is wearing a black and silver jacket, which is made of leather, and a white jacket, which is made of a	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230048-35d6ab4fc9dd5d604f41.JPG
Off-White fw23 The man is wearing a blue raincoat, which is made of plastic, and he is also wearing a blue jacket.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230049-6edb1dfe77e9a94823ba.JPG
Off-White fw23 The woman is wearing a black fur coat, which is made of fur, and a black dress, which is made of a different material.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230050-0606de056187b1d09562.JPG
Off-White fw23 The clothes are made of silver and white materials, and the person is wearing a silver and white outfit.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230051-7b4fc5b0800170e744c2.JPG
Off-White fw23 The woman is wearing a brown and white dress, which is made of a wool material.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230052-d5332c4da3a3927a8d44.JPG
Off-White fw23 The woman is wearing a black dress made of lace and a black coat, both of which are made of leather.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230053-8b18a6acd6446dd7c891.JPG
Off-White fw23 The woman is wearing a black dress made of silk, which is a natural and luxurious material, and the dress is black in color	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230054-e30d4a64f1d8856eab13.JPG
Off-White fw23 The man is wearing a blue and white outfit, which is likely made of a lightweight and breathable material, such as cotton or	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230055-44d8c8815fb206a11368.JPG
Off-White fw23 The woman is wearing a black dress, which is made of a material that is both lightweight and waterproof, and it is also long.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/offwhiteaw230056-cdeea6d68ab5ef2d635f.JPG
Chloé fw23 The clothes are made of fur and have a blue color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230001-f643da7f3cc0fdc1d2fd.jpg
Chloé fw23 The woman is wearing a black dress with a white collar and a black belt.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230002-9f9798e7853d96da597e.jpg
Chloé fw23 The woman is wearing a black coat, which is made of fur, and a blue dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230003-5faf6921b52e3b243cc8.jpg
Chloé fw23 The woman is wearing a dress made of a light-colored, flowing material, and she is also wearing a light-colored	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230004-a981c88bd614d6e1e78b.jpg
Chloé fw23 The woman is wearing a black coat, which is made of leather, and a white dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230005-d42e345b5aa2947d7525.jpg
Chloé fw23 The woman is wearing a white coat, which is made of fur, and she is also wearing a blue coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230006-2861f9f5a96ff8b9d5c0.jpg
